Date,Open,High,Low,Close
1972-01-12,2.551,2.551,2.551,2.551
1972-01-13,2.5543,2.5543,2.5543,2.5543
1972-01-14,2.572,2.572,2.572,2.572
1972-01-17,2.5853,2.5853,2.5853,2.5853
1972-01-18,2.58,2.58,2.58,2.58
1972-01-19,2.58,2.58,2.58,2.58
1972-01-20,2.5813,2.5813,2.5813,2.5813
1972-01-21,2.5826,2.5826,2.5826,2.5826
1972-01-24,2.5867,2.5867,2.5867,2.5867
1972-01-25,2.59,2.59,2.59,2.59
1972-01-26,2.5893,2.5893,2.5893,2.5893
1972-01-27,2.5907,2.5907,2.5907,2.5907
1972-01-28,2.5913,2.5913,2.5913,2.5913
1972-01-31,2.5934,2.5934,2.5934,2.5934
1972-02-01,2.6001,2.6001,2.6001,2.6001
1972-02-02,2.6069,2.6069,2.6069,2.6069
1972-02-03,2.6042,2.6042,2.6042,2.6042
1972-02-04,2.6001,2.6001,2.6001,2.6001
1972-02-07,2.6028,2.6028,2.6028,2.6028
1972-02-08,2.6035,2.6035,2.6035,2.6035
1972-02-09,2.6048,2.6048,2.6048,2.6048
1972-02-10,2.6055,2.6055,2.6055,2.6055
1972-02-11,2.6055,2.6055,2.6055,2.6055
1972-02-14,2.5954,2.5954,2.5954,2.5954
1972-02-15,2.594,2.594,2.594,2.594
1972-02-16,2.6042,2.6042,2.6042,2.6042
1972-02-17,2.6048,2.6048,2.6048,2.6048
1972-02-18,2.6055,2.6055,2.6055,2.6055
1972-02-22,2.6048,2.6048,2.6048,2.6048
1972-02-23,2.6062,2.6062,2.6062,2.6062
1972-02-24,2.6069,2.6069,2.6069,2.6069
1972-02-25,2.6048,2.6048,2.6048,2.6048
1972-02-28,2.6055,2.6055,2.6055,2.6055
1972-02-29,2.6055,2.6055,2.6055,2.6055
1972-03-01,2.6055,2.6055,2.6055,2.6055
1972-03-02,2.6062,2.6062,2.6062,2.6062
1972-03-03,2.6076,2.6076,2.6076,2.6076
1972-03-06,2.611,2.611,2.611,2.611
1972-03-07,2.6212,2.6212,2.6212,2.6212
1972-03-08,2.6261,2.6261,2.6261,2.6261
1972-03-09,2.6434,2.6434,2.6434,2.6434
1972-03-10,2.6406,2.6406,2.6406,2.6406
1972-03-13,2.6385,2.6385,2.6385,2.6385
1972-03-14,2.6288,2.6288,2.6288,2.6288
1972-03-15,2.6212,2.6212,2.6212,2.6212
1972-03-16,2.6199,2.6199,2.6199,2.6199
1972-03-17,2.6103,2.6103,2.6103,2.6103
1972-03-20,2.6103,2.6103,2.6103,2.6103
1972-03-21,2.6171,2.6171,2.6171,2.6171
1972-03-22,2.6164,2.6164,2.6164,2.6164
1972-03-23,2.6096,2.6096,2.6096,2.6096
1972-03-24,2.6062,2.6062,2.6062,2.6062
1972-03-27,2.611,2.611,2.611,2.611
1972-03-28,2.6151,2.6151,2.6151,2.6151
1972-03-29,2.6157,2.6157,2.6157,2.6157
1972-03-30,2.6151,2.6151,2.6151,2.6151
1972-03-31,2.6164,2.6164,2.6164,2.6164
1972-04-03,2.6157,2.6157,2.6157,2.6157
1972-04-04,2.613,2.613,2.613,2.613
1972-04-05,2.6123,2.6123,2.6123,2.6123
1972-04-06,2.6096,2.6096,2.6096,2.6096
1972-04-07,2.6082,2.6082,2.6082,2.6082
1972-04-10,2.6076,2.6076,2.6076,2.6076
1972-04-11,2.6116,2.6116,2.6116,2.6116
1972-04-12,2.6123,2.6123,2.6123,2.6123
1972-04-13,2.6103,2.6103,2.6103,2.6103
1972-04-14,2.6089,2.6089,2.6089,2.6089
1972-04-17,2.6082,2.6082,2.6082,2.6082
1972-04-18,2.6062,2.6062,2.6062,2.6062
1972-04-19,2.6069,2.6069,2.6069,2.6069
1972-04-20,2.6096,2.6096,2.6096,2.6096
1972-04-21,2.6082,2.6082,2.6082,2.6082
1972-04-24,2.6103,2.6103,2.6103,2.6103
1972-04-25,2.611,2.611,2.611,2.611
1972-04-26,2.611,2.611,2.611,2.611
1972-04-27,2.6116,2.6116,2.6116,2.6116
1972-04-28,2.611,2.611,2.611,2.611
1972-05-01,2.611,2.611,2.611,2.611
1972-05-02,2.6103,2.6103,2.6103,2.6103
1972-05-03,2.6116,2.6116,2.6116,2.6116
1972-05-04,2.611,2.611,2.611,2.611
1972-05-05,2.611,2.611,2.611,2.611
1972-05-08,2.6103,2.6103,2.6103,2.6103
1972-05-09,2.6137,2.6137,2.6137,2.6137
1972-05-10,2.6151,2.6151,2.6151,2.6151
1972-05-11,2.6123,2.6123,2.6123,2.6123
1972-05-12,2.613,2.613,2.613,2.613
1972-05-15,2.6123,2.6123,2.6123,2.6123
1972-05-16,2.611,2.611,2.611,2.611
1972-05-17,2.613,2.613,2.613,2.613
1972-05-18,2.6137,2.6137,2.6137,2.6137
1972-05-19,2.613,2.613,2.613,2.613
1972-05-22,2.613,2.613,2.613,2.613
1972-05-23,2.613,2.613,2.613,2.613
1972-05-24,2.613,2.613,2.613,2.613
1972-05-25,2.6116,2.6116,2.6116,2.6116
1972-05-26,2.613,2.613,2.613,2.613
1972-05-30,2.6123,2.6123,2.6123,2.6123
1972-05-31,2.613,2.613,2.613,2.613
1972-06-01,2.6123,2.6123,2.6123,2.6123
1972-06-02,2.6116,2.6116,2.6116,2.6116
1972-06-05,2.6116,2.6116,2.6116,2.6116
1972-06-06,2.611,2.611,2.611,2.611
1972-06-07,2.6116,2.6116,2.6116,2.6116
1972-06-08,2.611,2.611,2.611,2.611
1972-06-09,2.6116,2.6116,2.6116,2.6116
1972-06-12,2.6069,2.6069,2.6069,2.6069
1972-06-13,2.6076,2.6076,2.6076,2.6076
1972-06-14,2.6082,2.6082,2.6082,2.6082
1972-06-15,2.6008,2.6008,2.6008,2.6008
1972-06-16,2.5913,2.5913,2.5913,2.5913
1972-06-19,2.5913,2.5913,2.5913,2.5913
1972-06-20,2.5853,2.5853,2.5853,2.5853
1972-06-21,2.576,2.576,2.576,2.576
1972-06-22,2.572,2.572,2.572,2.572
1972-06-23,2.5,2.5,2.5,2.5
1972-06-26,2.5195,2.5195,2.5195,2.5195
1972-06-27,2.4925,2.4925,2.4925,2.4925
1972-06-28,2.4851,2.4851,2.4851,2.4851
1972-06-29,2.4637,2.4637,2.4637,2.4637
1972-06-30,2.4408,2.4408,2.4408,2.4408
1972-07-03,2.4207,2.4207,2.4207,2.4207
1972-07-05,2.4462,2.4462,2.4462,2.4462
1972-07-06,2.4361,2.4361,2.4361,2.4361
1972-07-07,2.4384,2.4384,2.4384,2.4384
1972-07-10,2.442,2.442,2.442,2.442
1972-07-11,2.4408,2.4408,2.4408,2.4408
1972-07-12,2.4456,2.4456,2.4456,2.4456
1972-07-13,2.4534,2.4534,2.4534,2.4534
1972-07-14,2.4462,2.4462,2.4462,2.4462
1972-07-17,2.4444,2.4444,2.4444,2.4444
1972-07-18,2.4444,2.4444,2.4444,2.4444
1972-07-19,2.4456,2.4456,2.4456,2.4456
1972-07-20,2.4468,2.4468,2.4468,2.4468
1972-07-21,2.4504,2.4504,2.4504,2.4504
1972-07-24,2.4456,2.4456,2.4456,2.4456
1972-07-25,2.448,2.448,2.448,2.448
1972-07-26,2.4486,2.4486,2.4486,2.4486
1972-07-27,2.451,2.451,2.451,2.451
1972-07-28,2.4492,2.4492,2.4492,2.4492
1972-07-31,2.4498,2.4498,2.4498,2.4498
1972-08-01,2.4486,2.4486,2.4486,2.4486
1972-08-02,2.4504,2.4504,2.4504,2.4504
1972-08-03,2.4498,2.4498,2.4498,2.4498
1972-08-04,2.4504,2.4504,2.4504,2.4504
1972-08-07,2.4504,2.4504,2.4504,2.4504
1972-08-08,2.4528,2.4528,2.4528,2.4528
1972-08-09,2.454,2.454,2.454,2.454
1972-08-10,2.4528,2.4528,2.4528,2.4528
1972-08-11,2.4516,2.4516,2.4516,2.4516
1972-08-14,2.4522,2.4522,2.4522,2.4522
1972-08-15,2.4534,2.4534,2.4534,2.4534
1972-08-16,2.454,2.454,2.454,2.454
1972-08-17,2.4522,2.4522,2.4522,2.4522
1972-08-18,2.451,2.451,2.451,2.451
1972-08-21,2.4498,2.4498,2.4498,2.4498
1972-08-22,2.4462,2.4462,2.4462,2.4462
1972-08-23,2.4474,2.4474,2.4474,2.4474
1972-08-24,2.4456,2.4456,2.4456,2.4456
1972-08-25,2.4468,2.4468,2.4468,2.4468
1972-08-28,2.4468,2.4468,2.4468,2.4468
1972-08-29,2.4498,2.4498,2.4498,2.4498
1972-08-30,2.451,2.451,2.451,2.451
1972-08-31,2.4486,2.4486,2.4486,2.4486
1972-09-01,2.4486,2.4486,2.4486,2.4486
1972-09-05,2.4486,2.4486,2.4486,2.4486
1972-09-06,2.4498,2.4498,2.4498,2.4498
1972-09-07,2.4486,2.4486,2.4486,2.4486
1972-09-08,2.4468,2.4468,2.4468,2.4468
1972-09-11,2.4462,2.4462,2.4462,2.4462
1972-09-12,2.4462,2.4462,2.4462,2.4462
1972-09-13,2.4474,2.4474,2.4474,2.4474
1972-09-14,2.4474,2.4474,2.4474,2.4474
1972-09-15,2.4474,2.4474,2.4474,2.4474
1972-09-18,2.4462,2.4462,2.4462,2.4462
1972-09-19,2.4426,2.4426,2.4426,2.4426
1972-09-20,2.4444,2.4444,2.4444,2.4444
1972-09-21,2.4426,2.4426,2.4426,2.4426
1972-09-22,2.4337,2.4337,2.4337,2.4337
1972-09-25,2.4331,2.4331,2.4331,2.4331
1972-09-26,2.4307,2.4307,2.4307,2.4307
1972-09-27,2.4284,2.4284,2.4284,2.4284
1972-09-28,2.4225,2.4225,2.4225,2.4225
1972-09-29,2.4195,2.4195,2.4195,2.4195
1972-10-02,2.4242,2.4242,2.4242,2.4242
1972-10-03,2.4231,2.4231,2.4231,2.4231
1972-10-04,2.4242,2.4242,2.4242,2.4242
1972-10-05,2.4237,2.4237,2.4237,2.4237
1972-10-06,2.4213,2.4213,2.4213,2.4213
1972-10-10,2.4195,2.4195,2.4195,2.4195
1972-10-11,2.4201,2.4201,2.4201,2.4201
1972-10-12,2.419,2.419,2.419,2.419
1972-10-13,2.4178,2.4178,2.4178,2.4178
1972-10-16,2.4056,2.4056,2.4056,2.4056
1972-10-17,2.4073,2.4073,2.4073,2.4073
1972-10-18,2.4079,2.4079,2.4079,2.4079
1972-10-19,2.3923,2.3923,2.3923,2.3923
1972-10-20,2.3923,2.3923,2.3923,2.3923
1972-10-24,2.3753,2.3753,2.3753,2.3753
1972-10-25,2.3607,2.3607,2.3607,2.3607
1972-10-26,2.3441,2.3441,2.3441,2.3441
1972-10-27,2.3458,2.3458,2.3458,2.3458
1972-10-30,2.3299,2.3299,2.3299,2.3299
1972-10-31,2.3403,2.3403,2.3403,2.3403
1972-11-01,2.3568,2.3568,2.3568,2.3568
1972-11-02,2.3535,2.3535,2.3535,2.3535
1972-11-03,2.3452,2.3452,2.3452,2.3452
1972-11-06,2.3563,2.3563,2.3563,2.3563
1972-11-08,2.3513,2.3513,2.3513,2.3513
1972-11-09,2.3447,2.3447,2.3447,2.3447
1972-11-10,2.348,2.348,2.348,2.348
1972-11-13,2.3491,2.3491,2.3491,2.3491
1972-11-14,2.3502,2.3502,2.3502,2.3502
1972-11-15,2.3552,2.3552,2.3552,2.3552
1972-11-16,2.3596,2.3596,2.3596,2.3596
1972-11-17,2.3502,2.3502,2.3502,2.3502
1972-11-20,2.3507,2.3507,2.3507,2.3507
1972-11-21,2.3518,2.3518,2.3518,2.3518
1972-11-22,2.3513,2.3513,2.3513,2.3513
1972-11-24,2.3502,2.3502,2.3502,2.3502
1972-11-27,2.3507,2.3507,2.3507,2.3507
1972-11-28,2.3518,2.3518,2.3518,2.3518
1972-11-29,2.3529,2.3529,2.3529,2.3529
1972-11-30,2.3518,2.3518,2.3518,2.3518
1972-12-01,2.3474,2.3474,2.3474,2.3474
1972-12-04,2.348,2.348,2.348,2.348
1972-12-05,2.3447,2.3447,2.3447,2.3447
1972-12-06,2.3441,2.3441,2.3441,2.3441
1972-12-07,2.3408,2.3408,2.3408,2.3408
1972-12-08,2.343,2.343,2.343,2.343
1972-12-11,2.3381,2.3381,2.3381,2.3381
1972-12-12,2.3381,2.3381,2.3381,2.3381
1972-12-13,2.3403,2.3403,2.3403,2.3403
1972-12-14,2.3414,2.3414,2.3414,2.3414
1972-12-15,2.3469,2.3469,2.3469,2.3469
1972-12-18,2.3474,2.3474,2.3474,2.3474
1972-12-19,2.3441,2.3441,2.3441,2.3441
1972-12-20,2.3463,2.3463,2.3463,2.3463
1972-12-21,2.3447,2.3447,2.3447,2.3447
1972-12-22,2.3474,2.3474,2.3474,2.3474
1972-12-26,2.3485,2.3485,2.3485,2.3485
1972-12-27,2.3502,2.3502,2.3502,2.3502
1972-12-28,2.3474,2.3474,2.3474,2.3474
1972-12-29,2.348,2.348,2.348,2.348
1973-01-02,2.3469,2.3469,2.3469,2.3469
1973-01-03,2.3485,2.3485,2.3485,2.3485
1973-01-04,2.3502,2.3502,2.3502,2.3502
1973-01-05,2.3518,2.3518,2.3518,2.3518
1973-01-08,2.3513,2.3513,2.3513,2.3513
1973-01-09,2.3518,2.3518,2.3518,2.3518
1973-01-10,2.3524,2.3524,2.3524,2.3524
1973-01-11,2.3513,2.3513,2.3513,2.3513
1973-01-12,2.3518,2.3518,2.3518,2.3518
1973-01-15,2.3507,2.3507,2.3507,2.3507
1973-01-16,2.3513,2.3513,2.3513,2.3513
1973-01-17,2.3529,2.3529,2.3529,2.3529
1973-01-18,2.3529,2.3529,2.3529,2.3529
1973-01-19,2.3524,2.3524,2.3524,2.3524
1973-01-22,2.3535,2.3535,2.3535,2.3535
1973-01-23,2.3557,2.3557,2.3557,2.3557
1973-01-24,2.359,2.359,2.359,2.359
1973-01-25,2.3607,2.3607,2.3607,2.3607
1973-01-26,2.3613,2.3613,2.3613,2.3613
1973-01-29,2.3708,2.3708,2.3708,2.3708
1973-01-30,2.3787,2.3787,2.3787,2.3787
1973-01-31,2.3815,2.3815,2.3815,2.3815
1973-02-01,2.3872,2.3872,2.3872,2.3872
1973-02-02,2.3641,2.3641,2.3641,2.3641
1973-02-05,2.381,2.381,2.381,2.381
1973-02-06,2.3793,2.3793,2.3793,2.3793
1973-02-07,2.3832,2.3832,2.3832,2.3832
1973-02-08,2.3832,2.3832,2.3832,2.3832
1973-02-09,2.3815,2.3815,2.3815,2.3815
1973-02-13,2.4396,2.4396,2.4396,2.4396
1973-02-14,2.4697,2.4697,2.4697,2.4697
1973-02-15,2.4504,2.4504,2.4504,2.4504
1973-02-16,2.4337,2.4337,2.4337,2.4337
1973-02-20,2.439,2.439,2.439,2.439
1973-02-21,2.442,2.442,2.442,2.442
1973-02-22,2.4612,2.4612,2.4612,2.4612
1973-02-23,2.474,2.474,2.474,2.474
1973-02-26,2.4649,2.4649,2.4649,2.4649
1973-02-27,2.4679,2.4679,2.4679,2.4679
1973-02-28,2.49,2.49,2.49,2.49
1973-03-01,2.5,2.5,2.5,2.5
1973-03-02,2.5,2.5,2.5,2.5
1973-03-05,2.4468,2.4468,2.4468,2.4468
1973-03-06,2.4618,2.4618,2.4618,2.4618
1973-03-07,2.4722,2.4722,2.4722,2.4722
1973-03-08,2.4734,2.4734,2.4734,2.4734
1973-03-09,2.4704,2.4704,2.4704,2.4704
1973-03-12,2.4697,2.4697,2.4697,2.4697
1973-03-13,2.4685,2.4685,2.4685,2.4685
1973-03-14,2.4637,2.4637,2.4637,2.4637
1973-03-15,2.4637,2.4637,2.4637,2.4637
1973-03-16,2.457,2.457,2.457,2.457
1973-03-19,2.46,2.46,2.46,2.46
1973-03-20,2.4667,2.4667,2.4667,2.4667
1973-03-21,2.474,2.474,2.474,2.474
1973-03-22,2.474,2.474,2.474,2.474
1973-03-23,2.4734,2.4734,2.4734,2.4734
1973-03-26,2.4765,2.4765,2.4765,2.4765
1973-03-27,2.4814,2.4814,2.4814,2.4814
1973-03-28,2.4814,2.4814,2.4814,2.4814
1973-03-29,2.4814,2.4814,2.4814,2.4814
1973-03-30,2.4759,2.4759,2.4759,2.4759
1973-04-02,2.4777,2.4777,2.4777,2.4777
1973-04-03,2.4765,2.4765,2.4765,2.4765
1973-04-04,2.4814,2.4814,2.4814,2.4814
1973-04-05,2.4826,2.4826,2.4826,2.4826
1973-04-06,2.4832,2.4832,2.4832,2.4832
1973-04-09,2.4839,2.4839,2.4839,2.4839
1973-04-10,2.4869,2.4869,2.4869,2.4869
1973-04-11,2.4876,2.4876,2.4876,2.4876
1973-04-12,2.4832,2.4832,2.4832,2.4832
1973-04-13,2.4808,2.4808,2.4808,2.4808
1973-04-16,2.4826,2.4826,2.4826,2.4826
1973-04-17,2.4845,2.4845,2.4845,2.4845
1973-04-18,2.4826,2.4826,2.4826,2.4826
1973-04-19,2.4839,2.4839,2.4839,2.4839
1973-04-20,2.4851,2.4851,2.4851,2.4851
1973-04-23,2.4845,2.4845,2.4845,2.4845
1973-04-24,2.4832,2.4832,2.4832,2.4832
1973-04-25,2.4876,2.4876,2.4876,2.4876
1973-04-26,2.4863,2.4863,2.4863,2.4863
1973-04-27,2.4863,2.4863,2.4863,2.4863
1973-04-30,2.4888,2.4888,2.4888,2.4888
1973-05-01,2.4882,2.4882,2.4882,2.4882
1973-05-02,2.4938,2.4938,2.4938,2.4938
1973-05-03,2.4894,2.4894,2.4894,2.4894
1973-05-04,2.4894,2.4894,2.4894,2.4894
1973-05-07,2.4913,2.4913,2.4913,2.4913
1973-05-08,2.4981,2.4981,2.4981,2.4981
1973-05-09,2.5044,2.5044,2.5044,2.5044
1973-05-10,2.505,2.505,2.505,2.505
1973-05-11,2.5113,2.5113,2.5113,2.5113
1973-05-14,2.5394,2.5394,2.5394,2.5394
1973-05-15,2.5641,2.5641,2.5641,2.5641
1973-05-16,2.5439,2.5439,2.5439,2.5439
1973-05-17,2.5471,2.5471,2.5471,2.5471
1973-05-18,2.5504,2.5504,2.5504,2.5504
1973-05-21,2.57,2.57,2.57,2.57
1973-05-22,2.5608,2.5608,2.5608,2.5608
1973-05-23,2.5556,2.5556,2.5556,2.5556
1973-05-24,2.5458,2.5458,2.5458,2.5458
1973-05-25,2.5394,2.5394,2.5394,2.5394
1973-05-29,2.5562,2.5562,2.5562,2.5562
1973-05-30,2.5641,2.5641,2.5641,2.5641
1973-05-31,2.5661,2.5661,2.5661,2.5661
1973-06-01,2.5727,2.5727,2.5727,2.5727
1973-06-04,2.5826,2.5826,2.5826,2.5826
1973-06-05,2.58,2.58,2.58,2.58
1973-06-06,2.57,2.57,2.57,2.57
1973-06-07,2.5727,2.5727,2.5727,2.5727
1973-06-08,2.574,2.574,2.574,2.574
1973-06-11,2.5727,2.5727,2.5727,2.5727
1973-06-12,2.574,2.574,2.574,2.574
1973-06-13,2.5727,2.5727,2.5727,2.5727
1973-06-14,2.5773,2.5773,2.5773,2.5773
1973-06-15,2.58,2.58,2.58,2.58
1973-06-18,2.5813,2.5813,2.5813,2.5813
1973-06-19,2.5714,2.5714,2.5714,2.5714
1973-06-20,2.574,2.574,2.574,2.574
1973-06-21,2.5727,2.5727,2.5727,2.5727
1973-06-22,2.574,2.574,2.574,2.574
1973-06-25,2.5747,2.5747,2.5747,2.5747
1973-06-26,2.5767,2.5767,2.5767,2.5767
1973-06-27,2.5806,2.5806,2.5806,2.5806
1973-06-28,2.5833,2.5833,2.5833,2.5833
1973-06-29,2.5813,2.5813,2.5813,2.5813
1973-07-02,2.5806,2.5806,2.5806,2.5806
1973-07-03,2.5786,2.5786,2.5786,2.5786
1973-07-05,2.574,2.574,2.574,2.574
1973-07-06,2.5575,2.5575,2.5575,2.5575
1973-07-09,2.5575,2.5575,2.5575,2.5575
1973-07-10,2.5471,2.5471,2.5471,2.5471
1973-07-11,2.5465,2.5465,2.5465,2.5465
1973-07-12,2.5445,2.5445,2.5445,2.5445
1973-07-13,2.5419,2.5419,2.5419,2.5419
1973-07-16,2.5465,2.5465,2.5465,2.5465
1973-07-17,2.5439,2.5439,2.5439,2.5439
1973-07-18,2.5445,2.5445,2.5445,2.5445
1973-07-19,2.5329,2.5329,2.5329,2.5329
1973-07-20,2.5394,2.5394,2.5394,2.5394
1973-07-23,2.5349,2.5349,2.5349,2.5349
1973-07-24,2.5208,2.5208,2.5208,2.5208
1973-07-25,2.5038,2.5038,2.5038,2.5038
1973-07-26,2.4845,2.4845,2.4845,2.4845
1973-07-27,2.5038,2.5038,2.5038,2.5038
1973-07-30,2.5038,2.5038,2.5038,2.5038
1973-07-31,2.4988,2.4988,2.4988,2.4988
1973-08-01,2.517,2.517,2.517,2.517
1973-08-02,2.5151,2.5151,2.5151,2.5151
1973-08-03,2.5082,2.5082,2.5082,2.5082
1973-08-06,2.4925,2.4925,2.4925,2.4925
1973-08-07,2.4969,2.4969,2.4969,2.4969
1973-08-08,2.5,2.5,2.5,2.5
1973-08-09,2.4808,2.4808,2.4808,2.4808
1973-08-10,2.4752,2.4752,2.4752,2.4752
1973-08-13,2.4746,2.4746,2.4746,2.4746
1973-08-14,2.4691,2.4691,2.4691,2.4691
1973-08-15,2.4618,2.4618,2.4618,2.4618
1973-08-16,2.4588,2.4588,2.4588,2.4588
1973-08-17,2.4631,2.4631,2.4631,2.4631
1973-08-20,2.4771,2.4771,2.4771,2.4771
1973-08-21,2.4691,2.4691,2.4691,2.4691
1973-08-22,2.4655,2.4655,2.4655,2.4655
1973-08-23,2.4564,2.4564,2.4564,2.4564
1973-08-24,2.4582,2.4582,2.4582,2.4582
1973-08-27,2.4606,2.4606,2.4606,2.4606
1973-08-28,2.4576,2.4576,2.4576,2.4576
1973-08-29,2.4649,2.4649,2.4649,2.4649
1973-08-30,2.457,2.457,2.457,2.457
1973-08-31,2.4576,2.4576,2.4576,2.4576
1973-09-04,2.4408,2.4408,2.4408,2.4408
1973-09-05,2.4219,2.4219,2.4219,2.4219
1973-09-06,2.4219,2.4219,2.4219,2.4219
1973-09-07,2.4184,2.4184,2.4184,2.4184
1973-09-10,2.4125,2.4125,2.4125,2.4125
1973-09-11,2.4085,2.4085,2.4085,2.4085
1973-09-12,2.4062,2.4062,2.4062,2.4062
1973-09-13,2.4137,2.4137,2.4137,2.4137
1973-09-14,2.4114,2.4114,2.4114,2.4114
1973-09-17,2.4108,2.4108,2.4108,2.4108
1973-09-18,2.4166,2.4166,2.4166,2.4166
1973-09-19,2.4178,2.4178,2.4178,2.4178
1973-09-20,2.4213,2.4213,2.4213,2.4213
1973-09-21,2.4242,2.4242,2.4242,2.4242
1973-09-24,2.4225,2.4225,2.4225,2.4225
1973-09-25,2.4225,2.4225,2.4225,2.4225
1973-09-26,2.4231,2.4231,2.4231,2.4231
1973-09-27,2.4195,2.4195,2.4195,2.4195
1973-09-28,2.4137,2.4137,2.4137,2.4137
1973-10-01,2.4131,2.4131,2.4131,2.4131
1973-10-02,2.4114,2.4114,2.4114,2.4114
1973-10-03,2.4137,2.4137,2.4137,2.4137
1973-10-04,2.4125,2.4125,2.4125,2.4125
1973-10-05,2.4131,2.4131,2.4131,2.4131
1973-10-09,2.412,2.412,2.412,2.412
1973-10-10,2.4207,2.4207,2.4207,2.4207
1973-10-11,2.4254,2.4254,2.4254,2.4254
1973-10-12,2.4254,2.4254,2.4254,2.4254
1973-10-15,2.4325,2.4325,2.4325,2.4325
1973-10-16,2.4378,2.4378,2.4378,2.4378
1973-10-17,2.4528,2.4528,2.4528,2.4528
1973-10-18,2.4444,2.4444,2.4444,2.4444
1973-10-19,2.4372,2.4372,2.4372,2.4372
1973-10-23,2.4456,2.4456,2.4456,2.4456
1973-10-24,2.442,2.442,2.442,2.442
1973-10-25,2.442,2.442,2.442,2.442
1973-10-26,2.4355,2.4355,2.4355,2.4355
1973-10-29,2.4237,2.4237,2.4237,2.4237
1973-10-30,2.4325,2.4325,2.4325,2.4325
1973-10-31,2.4384,2.4384,2.4384,2.4384
1973-11-01,2.4343,2.4343,2.4343,2.4343
1973-11-02,2.4343,2.4343,2.4343,2.4343
1973-11-05,2.4295,2.4295,2.4295,2.4295
1973-11-07,2.4225,2.4225,2.4225,2.4225
1973-11-08,2.4184,2.4184,2.4184,2.4184
1973-11-09,2.4015,2.4015,2.4015,2.4015
1973-11-12,2.3878,2.3878,2.3878,2.3878
1973-11-13,2.3923,2.3923,2.3923,2.3923
1973-11-14,2.3969,2.3969,2.3969,2.3969
1973-11-15,2.3969,2.3969,2.3969,2.3969
1973-11-16,2.3855,2.3855,2.3855,2.3855
1973-11-19,2.3901,2.3901,2.3901,2.3901
1973-11-20,2.3912,2.3912,2.3912,2.3912
1973-11-21,2.3918,2.3918,2.3918,2.3918
1973-11-23,2.3463,2.3463,2.3463,2.3463
1973-11-26,2.343,2.343,2.343,2.343
1973-11-27,2.3579,2.3579,2.3579,2.3579
1973-11-28,2.3359,2.3359,2.3359,2.3359
1973-11-29,2.3397,2.3397,2.3397,2.3397
1973-11-30,2.343,2.343,2.343,2.343
1973-12-03,2.3397,2.3397,2.3397,2.3397
1973-12-04,2.3343,2.3343,2.3343,2.3343
1973-12-05,2.3375,2.3375,2.3375,2.3375
1973-12-06,2.337,2.337,2.337,2.337
1973-12-07,2.3261,2.3261,2.3261,2.3261
1973-12-10,2.3127,2.3127,2.3127,2.3127
1973-12-11,2.3063,2.3063,2.3063,2.3063
1973-12-12,2.3127,2.3127,2.3127,2.3127
1973-12-13,2.3164,2.3164,2.3164,2.3164
1973-12-14,2.31,2.31,2.31,2.31
1973-12-17,2.3073,2.3073,2.3073,2.3073
1973-12-18,2.3089,2.3089,2.3089,2.3089
1973-12-19,2.31,2.31,2.31,2.31
1973-12-20,2.3079,2.3079,2.3079,2.3079
1973-12-21,2.3079,2.3079,2.3079,2.3079
1973-12-24,2.3105,2.3105,2.3105,2.3105
1973-12-26,2.3095,2.3095,2.3095,2.3095
1973-12-27,2.3132,2.3132,2.3132,2.3132
1973-12-28,2.318,2.318,2.318,2.318
1973-12-31,2.3223,2.3223,2.3223,2.3223
1974-01-02,2.3041,2.3041,2.3041,2.3041
1974-01-03,2.2857,2.2857,2.2857,2.2857
1974-01-04,2.2758,2.2758,2.2758,2.2758
1974-01-07,2.2267,2.2267,2.2267,2.2267
1974-01-08,2.2297,2.2297,2.2297,2.2297
1974-01-09,2.2406,2.2406,2.2406,2.2406
1974-01-10,2.2376,2.2376,2.2376,2.2376
1974-01-11,2.2487,2.2487,2.2487,2.2487
1974-01-14,2.2306,2.2306,2.2306,2.2306
1974-01-15,2.1911,2.1911,2.1911,2.1911
1974-01-16,2.1772,2.1772,2.1772,2.1772
1974-01-17,2.1801,2.1801,2.1801,2.1801
1974-01-18,2.1863,2.1863,2.1863,2.1863
1974-01-21,2.1734,2.1734,2.1734,2.1734
1974-01-22,2.1825,2.1825,2.1825,2.1825
1974-01-23,2.1848,2.1848,2.1848,2.1848
1974-01-24,2.2017,2.2017,2.2017,2.2017
1974-01-25,2.2036,2.2036,2.2036,2.2036
1974-01-28,2.206,2.206,2.206,2.206
1974-01-29,2.2198,2.2198,2.2198,2.2198
1974-01-30,2.2548,2.2548,2.2548,2.2548
1974-01-31,2.2857,2.2857,2.2857,2.2857
1974-02-01,2.2763,2.2763,2.2763,2.2763
1974-02-04,2.2635,2.2635,2.2635,2.2635
1974-02-05,2.2482,2.2482,2.2482,2.2482
1974-02-06,2.2331,2.2331,2.2331,2.2331
1974-02-07,2.2427,2.2427,2.2427,2.2427
1974-02-08,2.2381,2.2381,2.2381,2.2381
1974-02-11,2.2427,2.2427,2.2427,2.2427
1974-02-13,2.2665,2.2665,2.2665,2.2665
1974-02-14,2.2738,2.2738,2.2738,2.2738
1974-02-15,2.2779,2.2779,2.2779,2.2779
1974-02-19,2.2821,2.2821,2.2821,2.2821
1974-02-20,2.2873,2.2873,2.2873,2.2873
1974-02-21,2.2946,2.2946,2.2946,2.2946
